id,url,longitude,latitude,found,revised,host-id,room_type,bedrooms,capacity,reviews,min_nights,price
homeaw599230b08a46554edf8846658141,https://www.homeaway.es/p6522431,2.58864416,41.5893218,2017-10-14 13:58:05.808000,2018-01-08 14:09:38.674000,homeaw6522431,Piso,2,6,1,2,132
homeaw599230b08a46554edf8846658142,https://www.homeaway.es/p8699046,2.5885241,41.5893324,2018-05-10 14:47:32.795000,2018-06-20 03:33:01.409000,homeaw8699046,Apartamento,3,5,0,0,109
homeaw599230b08a46554edf8846658143,https://www.homeaway.es/p885190a,2.5857823,41.5891985,2017-10-14 13:56:38.521000,2018-01-08 14:09:03.459000,homeaw885190a,Apartamento,2,6,5,7,56
homeaw599230b08a46554edf8846658144,https://www.homeaway.es/p6480300,2.58575588,41.58925529,2017-10-14 13:56:06.848000,2018-06-20 02:27:42.513000,homeaw6480300,Apartamento,2,6,11,3,112
homeaw599230b08a46554edf8846658145,https://www.homeaway.es/p8340006,2.5856505,41.5881846,2017-10-14 13:57:36.532000,2018-06-20 02:46:51.835000,homeaw8340006,Apartamento,3,5,0,0,114
homeaw599230b08a46554edf8846658146,https://www.homeaway.es/p8461639,2.5843754,41.5877081,2017-11-27 04:54:12.426000,2018-06-20 02:37:13.227000,homeaw8461639,Apartamento,4,7,0,0,170
homeaw599230b08a46554edf8846658147,https://www.homeaway.es/p6275083,2.5848968,41.59054947,2017-10-14 13:56:16.101000,2018-06-20 02:34:04.803000,homeaw6275083,Casa,6,9,30,7,380
homeaw599230b08a46554edf8846658148,https://www.homeaway.es/p8282008,2.58647498,41.59163209,2017-10-14 13:57:25.286000,2018-04-04 21:43:05.926000,homeaw8282008,Villa,3,8,0,5,415
homeaw599230b08a46554edf8846658149,https://www.homeaway.es/p6707165,2.5835431,41.5899965,2017-10-14 13:56:13.584000,2018-01-04 14:15:38.400000,homeaw6707165,Apartamento,3,6,2,1,56
homeaw599230b08a46554edf8846658150,https://www.homeaway.es/p8598460,2.5835431,41.5899965,2018-03-31 20:03:44.363000,2018-06-20 02:35:41.685000,homeaw8598460,Apartamento,3,5,2,0,98
homeaw599230b08a46554edf8846658151,https://www.homeaway.es/p8532196,2.5796161,41.5903172,2018-04-15 05:28:28.143000,2018-06-20 02:40:57.879000,homeaw8532196,Apartamento,4,6,0,7,94
homeaw599230b08a46554edf8846658152,https://www.homeaway.es/p6450620,2.58087039,41.58771133,2017-10-14 13:58:08.366000,2018-01-08 14:09:38.913000,homeaw6450620,Apartamento,3,6,1,3,103
homeaw599230b08a46554edf8846658153,https://www.homeaway.es/p1021491,2.58081709,41.587765,2017-10-14 13:58:08.366000,2018-01-08 13:50:00.060000,homeaw1021491,Apartamento,3,6,1,3,116
homeaw599230b08a46554edf8846658154,https://www.homeaway.es/p1129765,2.58206357,41.58900948,2017-10-14 13:56:02.767000,2018-06-20 02:27:09.018000,homeaw1129765,Apartamento,2,6,24,3,82
homeaw599230b08a46554edf8846658155,https://www.homeaway.es/p1030752,2.58203011,41.58899747,2017-10-14 13:56:04.777000,2018-06-20 02:26:58.618000,homeaw1030752,Apartamento,2,6,20,3,97
homeaw599230b08a46554edf8846658156,https://www.homeaway.es/p8316769,2.58195527,41.58924111,2017-10-14 13:57:33.504000,2018-04-04 21:59:29.192000,homeaw8316769,Casa,4,5,0,4,161
homeaw599230b08a46554edf8846658157,https://www.homeaway.es/p2433697,2.58329,41.5885,2017-10-14 13:56:45.156000,2018-01-08 14:09:06.105000,homeaw2433697,Apartamento,4,7,0,7,0
homeaw599230b08a46554edf8846658158,https://www.homeaway.es/p2600515,2.5835,41.5874,2017-10-14 13:57:14.746000,2018-01-08 14:09:18.368000,homeaw2600515,Apartamento,3,6,0,7,41
homeaw599230b08a46554edf8846658159,https://www.homeaway.es/p8158787,2.5812189,41.586674,2017-10-14 13:56:24.993000,2018-06-20 02:27:16.777000,homeaw8158787,Apartamento,3,6,0,0,101
homeaw599230b08a46554edf8846658160,https://www.homeaway.es/p8450778,2.580199,41.58709,2018-03-31 20:03:52.947000,2018-06-20 02:42:01.281000,homeaw8450778,Apartamento,3,5,0,7,147
homeaw599230b08a46554edf8846658161,https://www.homeaway.es/p8702695,2.580199,41.58709,2018-05-10 14:47:30.032000,2018-06-20 03:24:44.910000,homeaw8702695,Apartamento,3,5,0,7,233
homeaw599230b08a46554edf8846658162,https://www.homeaway.es/p8574260,2.58014036,41.58719381,2018-03-31 20:03:55.106000,2018-04-14 09:18:11.657000,homeaw8574260,Apartamento,3,6,0,7,114
homeaw599230b08a46554edf8846658163,https://www.homeaway.es/p8702824,2.58014,41.587194,2018-05-10 14:47:30.032000,2018-06-20 03:24:31.837000,homeaw8702824,Apartamento,3,6,0,7,239
homeaw599230b08a46554edf8846658164,https://www.homeaway.es/p1773323,2.6228208,41.6011316,2017-10-14 13:58:24.717000,2018-06-20 02:50:40.563000,homeaw1773323,Casa,4,7,2,5,133
homeaw599230b08a46554edf8846658165,https://www.homeaway.es/p8702184,2.621842,41.600778,2018-06-12 23:04:51.092000,2018-06-20 03:24:50.757000,homeaw8702184,Casa Rural,6,10,0,7,298
homeaw599230b08a46554edf8846658166,https://www.homeaway.es/p8664010,2.6218421,41.6007777,2018-04-15 05:28:32.323000,2018-06-20 02:27:19.655000,homeaw8664010,Villa,6,10,0,7,165
homeaw599230b08a46554edf8846658167,https://www.homeaway.es/p8623215,2.6206968,41.6007402,2018-03-31 20:05:15.147000,2018-04-14 09:38:44.974000,homeaw8623215,Apartamento,2,6,0,1,90
