id,source,target
"1090",2729680,"d180412"
"1091",2265321,"d180412"
"1092",2791159,"d180412"
"1093",4834811,"d180412"
"1094",520389,"d180412"
"1095",5689004,"d180412"
"1096",2971917,"d180412"
"1097",557772,"d180412"
"1098",213368,"d180412"
"1099",2131287,"d180412"
"1100",4708514,"d180412"
"1101",3234029,"d180412"
"1102",4380982,"d180412"
"1103",299967,"d180412"
"1104",3491072,"d180412"
"1105",20345,"d180412"
"1106",5094104,"d180412"
"1107",2658193,"d180412"
"1108",2505598,"d180412"
"1109",4608544,"d180412"
"1110",1258446,"d180412"
"1111",954380,"d180412"
"1112",3926590,"d180412"
"1113",775794,"d180412"
"1114",72436,"d180412"
"1115",1888498,"d180412"
"1116",3158706,"d180412"
"1117",889491,"d180412"
"1118",1431437,"d180412"
"1119",965712,"d180412"
"1120",630566,"d180412"
"1121",5314922,"d180412"
"1122",2412835,"d180412"
"1123",2275925,"d180412"
"1124",4985221,"d180412"
"1125",676555,"d180412"
"1126",6036674,"d180412"
"1127",959725,"d180412"
"1128",1921392,"d180412"
"1129",4800588,"d180412"
"1130",32868,"d180412"
"1131",1197458,"d180412"
"1132",2187751,"d180412"
"1133",1397560,"d180412"
"1134",1987751,"d180412"
"1135",2054333,"d180412"
"1136",3000888,"d180412"
"1137",2760787,"d180412"
"1138",5328599,"d180412"
"1139",1034761,"d180412"
"1140",4238825,"d180412"
"1141",959564,"d180412"
"1142",5349031,"d180412"
"1143",2048862,"d180412"
"1144",1039211,"d180412"
"1145",5392353,"d180412"
"1146",1269272,"d180412"
"1147",1737505,"d180412"
"1148",2536121,"d180412"
"1149",645513,"d180412"
"1150",2078785,"d180412"
"1151",1396721,"d180412"
"1152",3826757,"d180412"
"1153",735311,"d180412"
"1154",2761939,"d180412"
"1155",2943188,"d180412"
"1156",3007161,"d180412"
"1157",1052151,"d180412"
"1158",4600074,"d180412"
"1159",2266575,"d180412"
"1160",3054715,"d180412"
"1161",1478286,"d180412"
"1162",5727836,"d180412"
"1163",4303312,"d180412"
"1164",3346354,"d180412"
"1165",2007162,"d180412"
"1166",3048746,"d180412"
"1167",3318625,"d180412"
"1168",5677558,"d180412"
"1169",4139628,"d180412"
"1170",1124129,"d180412"
"1171",3281680,"d180412"
"1172",757149,"d180412"
"1173",2007427,"d180412"
"1174",4723835,"d180412"
"1175",3296173,"d180412"
"1176",5939490,"d180412"
"1177",3238564,"d180412"
"1178",499027,"d180412"
"1179",3508191,"d180412"
"1180",510923,"d180412"
"1181",846088,"d180412"
"1182",3622727,"d180412"
"1183",456283,"d180412"
"1184",5233245,"d180412"
"1185",5248745,"d180412"
"1186",6000292,"d180412"
"1187",1269161,"d180412"
"1188",1202829,"d180412"
"1189",2408869,"d180412"
"1190",335861,"d180412"
"1191",1269243,"d180412"
"1192",4422386,"d180412"
"1193",3392606,"d180412"
"1194",1269089,"d180412"
"1195",1269128,"d180412"
"1196",1859510,"d180412"
"1197",5783284,"d180412"
"1198",4274290,"d180412"
"1199",1015663,"d180412"
"1200",1580504,"d180412"
"1201",4876358,"d180412"
"1202",463880,"d180412"
"1203",1914131,"d180412"
"1204",119546,"d180412"
"1205",5700695,"d180412"
"1206",518681,"d180412"
"1207",3999746,"d180412"
"1208",5208917,"d180412"
"1209",839655,"d180412"
"1210",3598437,"d180412"
"1211",1431478,"d180412"
"1212",270564,"d180412"
"1213",3279621,"d180412"
"1214",3618109,"d180412"
"1215",2807247,"d180412"
"1216",4530737,"d180412"
"1217",1034771,"d180412"
"1218",2980991,"d180412"
"1219",545207,"d180412"
"1220",2745301,"d180412"
"1221",1418423,"d180412"
"1222",1474914,"d180412"
"1223",5997056,"d180412"
"1224",5696210,"d180412"
"1225",847195,"d180412"
"1226",1549710,"d180412"
"1227",1938831,"d180412"
"1228",1229996,"d180412"
"1229",6103525,"d180412"
"1230",853339,"d180412"
"1231",4324424,"d180412"
"1232",836489,"d180412"
"1233",2595246,"d180412"
"1234",3081744,"d180412"
"1235",3560163,"d180412"
"1236",3331739,"d180412"
"1237",4792666,"d180412"
"1238",4228483,"d180412"
"1239",1410802,"d180412"
"1240",3218014,"d180412"
"1241",558886,"d180412"
"1242",1908257,"d180412"
"1243",3590912,"d180412"
"1244",5903479,"d180412"
"1245",679547,"d180412"
"1246",1477381,"d180412"
"1247",1139434,"d180412"
"1248",610246,"d180412"
"1249",725009,"d180412"
"1250",1096442,"d180412"
"1251",1277874,"d180412"
"1252",265491,"d180412"
"1253",2733883,"d180412"
"1254",526094,"d180412"
"1255",73649,"d180412"
"1256",5638565,"d180412"
"1257",3349316,"d180412"
"1258",837986,"d180412"
"1259",1164746,"d180412"
"1260",5063766,"d180412"
"1261",4543132,"d180412"
"1262",1056236,"d180412"
"1263",4344155,"d180412"
"1264",1492471,"d180412"
"1265",3245206,"d180412"
"1266",1417890,"d180412"
"1267",3306780,"d180412"
"1268",3355596,"d180412"
"1269",2591971,"d180412"
"1270",5053669,"d180412"
"1271",1310707,"d180412"
"1272",4444415,"d180412"
"1273",2288221,"d180412"
"1274",5246301,"d180412"
"1275",5365867,"d180412"
"1276",424137,"d180412"
"1277",4377105,"d180412"
"1278",4725257,"d180412"
"1279",1188839,"d180412"
"1280",3431107,"d180412"
"1281",3346210,"d180412"
"1282",259742,"d180412"
"1283",4714509,"d180412"
"1284",820737,"d180412"
"1285",2708907,"d180412"
"1286",1294989,"d180412"
"1287",2975838,"d180412"
"1288",5404095,"d180412"
"1289",4213287,"d180412"
"1290",3431537,"d180412"
"1291",3011101,"d180412"
"1292",70099,"d180412"
"1293",2782323,"d180412"
"1294",4946536,"d180412"
"1295",2329405,"d180412"
"1296",1919167,"d180412"
"1297",731225,"d180412"
"1298",275346,"d180412"
"1299",5908996,"d180412"
"1300",1037836,"d180412"
"1301",4071964,"d180412"
"1302",5872034,"d180412"
"1303",2322536,"d180412"
"1304",4732958,"d180412"
"1305",2003655,"d180412"
"1306",206167,"d180412"
"1307",1747313,"d180412"
"1308",4206250,"d180412"
"1309",4207649,"d180412"
"1310",4207829,"d180412"
"1311",5909533,"d180412"
"1312",73481,"d180412"
"1313",3528944,"d180412"
"1314",4317065,"d180412"
"1315",1117699,"d180412"
"1316",154281,"d180412"
"1317",3644157,"d180412"
"1318",89756,"d180412"
"1319",729078,"d180412"
"1320",4212985,"d180412"
"1321",4208144,"d180412"
"1322",1342589,"d180412"
"1323",5613374,"d180412"
"1324",173718,"d180412"
"1325",2685897,"d180412"
"1326",5283951,"d180412"
"1327",3480758,"d180412"
"1328",5910820,"d180412"
"1329",1921353,"d180412"
"1330",1675895,"d180412"
"1331",512666,"d180412"
"1332",512737,"d180412"
"1333",4539216,"d180412"
"1334",5294931,"d180412"
"1335",1199594,"d180412"
"1336",3851476,"d180412"
"1337",2573177,"d180412"
"1338",2572814,"d180412"
"1339",810278,"d180412"
"1340",3314434,"d180412"
"1341",1098571,"d180412"
"1342",3428211,"d180412"
"1343",3502018,"d180412"
"1344",1808631,"d180412"
"1345",352686,"d180412"
"1346",1009086,"d180412"
"1347",5823368,"d180412"
"1348",443909,"d180412"
"1349",1238107,"d180412"
"1350",5404408,"d180412"
"1351",721654,"d180412"
"1352",3683532,"d180412"
"1353",5612902,"d180412"
"1354",5617569,"d180412"
"1355",2168176,"d180412"
"1356",217826,"d180412"
"1357",3445276,"d180412"
"1358",3086705,"d180412"
"1359",1502416,"d180412"
"1360",101021,"d180412"
"1361",3066965,"d180412"
"1362",849839,"d180412"
"1363",3181996,"d180412"
"1364",283500,"d180412"
"1365",1881296,"d180412"
"1366",5564591,"d180412"
"1367",2236041,"d180412"
"1368",5890630,"d180412"
"1369",850228,"d180412"
"1370",3984221,"d180412"
"1371",5604083,"d180412"
"1372",3390888,"d180412"
"1373",4647502,"d180412"
"1374",5749095,"d180412"
"1375",521605,"d180412"
"1376",4964191,"d180412"
"1377",4693164,"d180412"
"1378",5766264,"d180412"
"1379",3413799,"d180412"
"1380",5911844,"d180412"
"1381",3768184,"d180412"
"1382",1851161,"d180412"
"1383",1396253,"d180412"
"1384",3435695,"d180412"
"1385",1565292,"d180412"
"1386",5646031,"d180412"
"1387",2256064,"d180412"
"1388",3358961,"d180412"
"1389",2351233,"d180412"
"1390",5485338,"d180412"
"1391",5357532,"d180412"
"1392",4691263,"d180412"
"1393",4491495,"d180412"
"1394",924382,"d180412"
"1395",3127256,"d180412"
"1396",6124474,"d180412"
"1397",4514240,"d180412"
"1398",5688077,"d180412"
"1399",3806284,"d180412"
"1400",1237747,"d180412"
"1401",556979,"d180412"
"1402",879969,"d180412"
"1403",4248531,"d180412"
"1404",4416006,"d180412"
"1405",2457914,"d180412"
"1406",916232,"d180412"
"1407",2337271,"d180412"
"1408",3117453,"d180412"
"1409",4509281,"d180412"
"1410",4619507,"d180412"
"1411",2868307,"d180412"
"1412",1255085,"d180412"
"1413",1199382,"d180412"
"1414",4392619,"d180412"
"1415",4462330,"d180412"
"1416",3634997,"d180412"
"1417",3487140,"d180412"
"1418",4009675,"d180412"
"1419",5313939,"d180412"
"1420",3707514,"d180412"
"1421",4401852,"d180412"
"1422",1099498,"d180412"
"1423",1613942,"d180412"
"1424",1823987,"d180412"
"1425",3161536,"d180412"
"1426",937482,"d180412"
"1427",3242608,"d180412"
"1428",4462107,"d180412"
"1429",4509272,"d180412"
"1430",4601511,"d180412"
"1431",5357577,"d180412"
"1432",3436535,"d180412"
"1433",1146557,"d180412"
"1434",3652628,"d180412"
"1435",3664007,"d180412"
"1436",1418961,"d180412"
"1437",3109700,"d180412"
"1438",4400968,"d180412"
"1439",590503,"d180412"
"1440",3217502,"d180412"
"1441",3226863,"d180412"
"1442",4467887,"d180412"
"1443",4402070,"d180412"
"1444",2049135,"d180412"
"1445",759492,"d180412"
"1446",3407103,"d180412"
"1447",5398314,"d180412"
"1448",972024,"d180412"
"1449",1205913,"d180412"
"1450",940338,"d180412"
"1451",1823574,"d180412"
"1452",5516844,"d180412"
"1453",5624887,"d180412"
"1454",104485,"d180412"
"1455",2806083,"d180412"
"1456",154437,"d180412"
"1457",2987539,"d180412"
"1458",1871270,"d180412"
"1459",4877020,"d180412"
"1460",982492,"d180412"
"1461",2045063,"d180412"
"1462",5847556,"d180412"
"1463",2292786,"d180412"
"1464",575144,"d180412"
"1465",5133036,"d180412"
"1466",196021,"d180412"
"1467",5014416,"d180412"
"1468",1154761,"d180412"
"1469",4553581,"d180412"
"1470",1811002,"d180412"
"1471",5197640,"d180412"
"1472",3346588,"d180412"
"1473",1719170,"d180412"
"1474",1639897,"d180412"
"1475",2349535,"d180412"
"1476",5065082,"d180412"
"1477",1234139,"d180412"
"1478",2077957,"d180412"
"1479",5128707,"d180412"
"1480",631119,"d180412"
"1481",2219194,"d180412"
"1482",747274,"d180412"
"1483",3016050,"d180412"
"1484",1154032,"d180412"
"1485",951364,"d180412"
"1486",4957651,"d180412"
"1487",2218897,"d180412"
"1488",1078049,"d180412"
"1489",2300519,"d180412"
"1490",1557758,"d180412"
"1491",3297035,"d180412"
"1492",1825621,"d180412"
"1493",2725917,"d180412"
"1494",1440247,"d180412"
"1495",3948899,"d180412"
"1496",3369132,"d180412"
"1497",2464761,"d180412"
"1498",3345448,"d180412"
"1499",5718505,"d180412"
"1500",4286392,"d180412"
"1501",3503002,"d180412"
"1502",967346,"d180412"
"1503",3000464,"d180412"
"1504",5508811,"d180412"
"1505",1193162,"d180412"
"1506",5238218,"d180412"
"1507",5248530,"d180412"
"1508",1225103,"d180412"
"1509",3147005,"d180412"
"1510",394692,"d180412"
"1511",356065,"d180412"
"1512",3858799,"d180412"
"1513",4010838,"d180412"
"1514",4949743,"d180412"
"1515",3744593,"d180412"
"1516",5427997,"d180412"
"1517",134516,"d180412"
"1518",953428,"d180412"
"1519",1344702,"d180412"
"1520",357958,"d180412"
"1521",5723592,"d180412"
"1522",1351010,"d180412"
"1523",2293777,"d180412"
"1524",4015265,"d180412"
"1525",3226298,"d180412"
"1526",2537729,"d180412"
"1527",5402319,"d180412"
"1528",79755,"d180412"
"1529",1446649,"d180412"
"1530",2954451,"d180412"
"1531",374417,"d180412"
"1532",556255,"d180412"
"1533",365911,"d180412"
"1534",3388218,"d180412"
"1535",2328290,"d180412"
"1536",5417719,"d180412"
"1537",1196349,"d180412"
"1538",4337520,"d180412"
"1539",1356472,"d180412"
"1540",5388904,"d180412"
"1541",4087871,"d180412"
"1542",4970715,"d180412"
"1543",4133400,"d180412"
"1544",697056,"d180412"
"1545",272282,"d180412"
"1546",1993562,"d180412"
"1547",5112669,"d180412"
"1548",2436237,"d180412"
"1549",5170965,"d180412"
"1550",1892264,"d180412"
"1551",3571253,"d180412"
"1552",1242215,"d180412"
"1553",5576349,"d180412"
"1554",3447722,"d180412"
"1555",5668855,"d180412"
"1556",1196332,"d180412"
"1557",2884565,"d180412"
"1558",3014692,"d180412"
"1559",2244935,"d180412"
"1560",4508004,"d180412"
"1561",3085988,"d180412"
"1562",2226768,"d180412"
"1563",3823973,"d180412"
"1564",1429236,"d180412"
"1565",5961899,"d180412"
"1566",1097523,"d180412"
"1567",3916107,"d180412"
"1568",1904316,"d180412"
"1569",2070190,"d180412"
"1570",3365207,"d180412"
"1571",1290278,"d180412"
"1572",1018050,"d180412"
"1573",3738266,"d180412"
"1574",2572313,"d180412"
"1575",275336,"d180412"
"1576",1990655,"d180412"
"1577",2519401,"d180412"
"1578",1079887,"d180412"
"1579",352772,"d180412"
"1580",36763,"d180412"
"1581",2482182,"d180412"
"1582",5172679,"d180412"
"1583",4065756,"d180412"
"1584",3502373,"d180412"
"1585",2676174,"d180412"
"1586",5691131,"d180412"
"1587",2755120,"d180412"
"1588",2828143,"d180412"
"1589",5246095,"d180412"
"1590",3493147,"d180412"
"1591",859105,"d180412"
"1592",2713995,"d180412"
"1593",789101,"d180412"
"1594",4474561,"d180412"
"1595",3525730,"d180412"
"1596",1684849,"d180412"
"1597",1018188,"d180412"
"1598",823272,"d180412"
"1599",5315615,"d180412"
"1600",4886587,"d180412"
"1601",803502,"d180412"
"1602",3744725,"d180412"
"1603",4237197,"d180412"
"1604",5586372,"d180412"
"1605",2252210,"d180412"
"1606",559930,"d180412"
"1607",2167544,"d180412"
"1608",2450086,"d180412"
"1609",6000811,"d180412"
"1610",270050,"d180412"
"1611",4036509,"d180412"
"1612",2252574,"d180412"
"1613",3644943,"d180412"
"1614",191303,"d180412"
"1615",3399953,"d180412"
"1616",5332285,"d180412"
"1617",599996,"d180412"
"1618",2639747,"d180412"
"1619",1224736,"d180412"
"1620",2221191,"d180412"
"1621",4639644,"d180412"
"1622",624869,"d180412"
"1623",4635434,"d180412"
"1624",4638054,"d180412"
"1625",1093633,"d180412"
"1626",4602186,"d180412"
"1627",283231,"d180412"
"1628",2373224,"d180412"
"1629",4332917,"d180412"
"1630",1987048,"d180412"
"1631",3352405,"d180412"
"1632",3352293,"d180412"
"1633",275350,"d180412"
"1634",2992564,"d180412"
"1635",710057,"d180412"
"1636",184373,"d180412"
"1637",320506,"d180412"
"1638",472779,"d180412"
"1639",563131,"d180412"
"1640",5651004,"d180412"
"1641",4295722,"d180412"
"1642",1604145,"d180412"
"1643",2013495,"d180412"
"1644",2495421,"d180412"
"1645",2114394,"d180412"
"1646",848081,"d180412"
"1647",1279308,"d180412"
"1648",95719,"d180412"
"1649",2190698,"d180412"
"1650",847375,"d180412"
"1651",2860194,"d180412"
"1652",5768586,"d180412"
"1653",5958368,"d180412"
"1654",1830012,"d180412"
"1655",4552162,"d180412"
"1656",994500,"d180412"
"1657",3942411,"d180412"
"1658",4691397,"d180412"
"1659",4661131,"d180412"
"1660",4010911,"d180412"
"1661",4026267,"d180412"
"1662",3496888,"d180412"
"1663",1060614,"d180412"
"1664",3510269,"d180412"
"1665",4728632,"d180412"
"1666",97529,"d180412"
"1667",3243264,"d180412"
"1668",4209027,"d180412"
"1669",4675127,"d180412"
"1670",577271,"d180412"
"1671",5792607,"d180412"
"1672",2681468,"d180412"
"1673",5791741,"d180412"
"1674",2031134,"d180412"
"1675",1899576,"d180412"
"1676",1880690,"d180412"
"1677",2728997,"d180412"
"1678",4209217,"d180412"
"1679",333190,"d180412"
"1680",4019119,"d180412"
"1681",2976117,"d180412"
"1682",5813060,"d180412"
"1683",1085376,"d180412"
"1684",626043,"d180412"
"1685",3493834,"d180412"
"1686",507667,"d180412"
"1687",4682562,"d180412"
"1688",4021526,"d180412"
"1689",549036,"d180412"
"1690",4843329,"d180412"
"1691",478951,"d180412"
"1692",2668950,"d180412"
"1693",3995248,"d180412"
"1694",2627577,"d180412"
"1695",1850584,"d180412"
"1696",214322,"d180412"
"1697",2319608,"d180412"
"1698",2781640,"d180412"
"1699",5418851,"d180412"
"1700",4675885,"d180412"
"1701",1671843,"d180412"
"1702",3020269,"d180412"
"1703",1435370,"d180412"
"1704",4497508,"d180412"
"1705",742156,"d180412"
"1706",677012,"d180412"
"1707",4699328,"d180412"
"1708",5312035,"d180412"
"1709",3131680,"d180412"
"1710",3160003,"d180412"
"1711",2939031,"d180412"
"1712",790404,"d180412"
"1713",4816167,"d180412"
"1714",4854904,"d180412"
"1715",5049684,"d180412"
"1716",3757642,"d180412"
"1717",886418,"d180412"
"1718",758925,"d180412"
"1719",776038,"d180412"
"1720",3859298,"d180412"
"1721",1334863,"d180412"
"1722",1455788,"d180412"
"1723",3776686,"d180412"
"1724",5159586,"d180412"
"1725",2556150,"d180412"
"1726",2473377,"d180412"
"1727",2078332,"d180412"
"1728",5313220,"d180412"
"1729",5726048,"d180412"
"1730",5453702,"d180412"
"1731",514572,"d180412"
"1732",3270895,"d180412"
"1733",842126,"d180412"
"1734",594580,"d180412"
"1735",2692564,"d180412"
"1736",1094548,"d180412"
"1737",206122,"d180412"
"1738",3472196,"d180412"
"1739",4400736,"d180412"
"1740",2302513,"d180412"
"1741",2058080,"d180412"
"1742",2369113,"d180412"
"1743",639941,"d180412"
"1744",3333452,"d180412"
"1745",5891737,"d180412"
"1746",4399271,"d180412"
"1747",1390431,"d180412"
"1748",2054024,"d180412"
"1749",1719107,"d180412"
"1750",2464488,"d180412"
"1751",343866,"d180412"
"1752",1235805,"d180412"
"1753",2433397,"d180412"
"1754",1817640,"d180412"
"1755",4497787,"d180412"
"1756",1215339,"d180412"
"1757",4274163,"d180412"
"1758",3441799,"d180412"
"1759",2152440,"d180412"
"1760",4816074,"d180412"
"1761",1092780,"d180412"
"1762",3432115,"d180412"
"1763",1951405,"d180412"
"1764",5179342,"d180412"
"1765",2655585,"d180412"
"1766",3152626,"d180412"
"1767",2574818,"d180412"
"1768",5911557,"d180412"
"1769",1606852,"d180412"
"1770",4691124,"d180412"
"1771",1607133,"d180412"
"1772",295200,"d180412"
"1773",3023325,"d180412"
"1774",3308296,"d180412"
"1775",5037632,"d180412"
"1776",961548,"d180412"
"1777",195092,"d180412"
"1778",1265807,"d180412"
"1779",4213515,"d180412"
"1780",5143895,"d180412"
"1781",1739507,"d180412"
"1782",1239348,"d180412"
"1783",343864,"d180412"
"1784",5420519,"d180412"
"1785",2505840,"d180412"
"1786",3797696,"d180412"
"1787",2816770,"d180412"
"1788",2531875,"d180412"
"1789",641603,"d180412"
"1790",2334583,"d180412"
"1791",5464229,"d180412"
"1792",4415780,"d180412"
"1793",3163251,"d180412"
"1794",2758050,"d180412"
"1795",594235,"d180412"
"1796",3290143,"d180412"
"1797",3539908,"d180412"
"1798",2362929,"d180412"
"1799",4462384,"d180412"
"1800",1766602,"d180412"
"1801",4666176,"d180412"
"1802",5916897,"d180412"
"1803",4914558,"d180412"
"1804",1185669,"d180412"
"1805",5648483,"d180412"
"1806",2797209,"d180412"
"1807",4247487,"d180412"
"1808",1314672,"d180412"
"1809",1186539,"d180412"
"1810",268417,"d180412"
"1811",1401163,"d180412"
"1812",1447244,"d180412"
"1813",572833,"d180412"
"1814",5053322,"d180412"
"1815",5675916,"d180412"
"1816",5342961,"d180412"
"1817",3797831,"d180412"
"1818",3797915,"d180412"
"1819",2884162,"d180412"
"1820",3675469,"d180412"
"1821",597715,"d180412"
"1822",5714761,"d180412"
"1823",4889765,"d180412"
"1824",4722941,"d180412"
"1825",1738660,"d180412"
"1826",4668430,"d180412"
"1827",3219190,"d180412"
"1828",871899,"d180412"
"1829",2427987,"d180412"
"1830",3089510,"d180412"
"1831",127905,"d180412"
"1832",2563231,"d180412"
"1833",4973692,"d180412"
"1834",979073,"d180412"
"1835",5150722,"d180412"
"1836",5227525,"d180412"
"1837",3353128,"d180412"
"1838",109462,"d180412"
"1839",3645274,"d180412"
"1840",110041,"d180412"
"1841",1425685,"d180412"
"1842",663096,"d180412"
"1843",2762205,"d180412"
"1844",110033,"d180412"
"1845",2259892,"d180412"
"1846",5608268,"d180412"
"1847",343861,"d180412"
"1848",2769696,"d180412"
"1849",186221,"d180412"
"1850",767596,"d180412"
"1851",2753593,"d180412"
"1852",3608419,"d180412"
"1853",275971,"d180412"
"1854",2495012,"d180412"
"1855",1694394,"d180412"
"1856",986692,"d180412"
"1857",3227507,"d180412"
"1858",223755,"d180412"
"1859",1647942,"d180412"
"1860",1681925,"d180412"
"1861",536470,"d180412"
"1862",1146036,"d180412"
"1863",982915,"d180412"
