"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365","barrio","distrito"
206122,"Amazing Loft in BCN Center (B0132)",1013855,"Alex","Gràcia","la Vila de Gràcia",41.3983950607155,2.15799365537387,"Entire home/apt",89,2,126,"2018-08-08",1.55,8,270,"la Vila de Gràcia","Gràcia"
206167,"BRIGHT, COMFY AND CENTRAL",1014050,"Minerva","Sants-Montjuïc","el Poble Sec",41.374059929601,2.1652367579927,"Entire home/apt",120,3,58,"2018-08-03",0.7,1,229,"el Poble Sec","Sants-Montjuïc"
206846,"Duplex studio near Picasso Museum",612665,"Oscar","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera",41.3874338984771,2.17847011965174,"Entire home/apt",98,31,50,"2018-07-10",0.63,8,220,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella"
207151,"Cerca de Sagrada Família ",1019256,"Laia","Eixample","la Sagrada Família",41.41057510913,2.1738903293357,"Entire home/apt",80,3,0,"",NA,1,15,"la Sagrada Família","Eixample"
208684,"THE WAY WE LIVE with private bath",1027356,"Jesper","Ciutat Vella","el Raval",41.3788583378009,2.16883926684373,"Private room",49,1,269,"2018-07-24",3.18,2,134,"el Raval","Ciutat Vella"
209673,"Sweet Apartment in Gràcia district!",1033366,"Elena","Gràcia","la Vila de Gràcia",41.3989468740824,2.15742207532564,"Entire home/apt",77,2,195,"2018-08-06",2.85,1,281,"la Vila de Gràcia","Gràcia"
209988,"APART.FOR 8 pers.-NEAR OFESTATI",1035045,"Montserrat","Sant Andreu","Sant Andreu",41.4431643492072,2.18790748237924,"Entire home/apt",80,3,14,"2018-07-30",0.44,7,359,"Sant Andreu","Sant Andreu"
213296,"Big/Centric Room-Palau de la Musica",1100014,"Sol","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera",41.3877143969875,2.17630332106901,"Private room",40,2,245,"2018-07-26",3.23,3,325,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella"
213368,"Lovely room Barcelona up 2 people",1037730,"Elisagela Cristina","Gràcia","la Salut",41.4129966521138,2.15899846085159,"Private room",55,2,43,"2018-06-24",0.52,2,304,"la Salut","Gràcia"
213581,"Room Centric + Personal Dressing",1100014,"Sol","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera",41.3881767061601,2.17571017021695,"Private room",40,2,195,"2018-07-27",2.45,3,326,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella"
214970,"Cozy room in central flat Barcelona",1110014,"Janeth","Sants-Montjuïc","el Poble Sec",41.3717123202543,2.16412414757809,"Private room",35,4,98,"2018-07-29",1.3,1,290,"el Poble Sec","Sants-Montjuïc"
216699,"SUPER CENTRAL CUTE DOUBLE ROOM+TERRACE!",1118232,"Fran","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera",41.3848417890728,2.1779576682073,"Private room",42,4,275,"2018-07-16",3.41,1,139,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella"
218503,"Single room next to Bogatell Beach / 单间，旁边的海滩",1130143,"Jan","Sant Martí","el Poblenou",41.3976464479947,2.20739455800856,"Private room",30,3,39,"2018-08-05",0.51,2,248,"el Poblenou","Sant Martí"
223755,"Charming apartment w/wifi in Gracia",1986299,"Clickandflat","Gràcia","el Camp d'en Grassot i Gràcia Nova",41.4101068811578,2.16181746545887,"Entire home/apt",155,1,23,"2018-06-06",0.38,20,85,"el Camp d'en Grassot i Gràcia Nova","Gràcia"
228660,"Room downtown",1193521,"Vicente","Ciutat Vella","el Raval",41.3804651895712,2.16797971443765,"Private room",35,3,36,"2018-03-20",0.43,1,317,"el Raval","Ciutat Vella"
229520,"B&B Double ROOM with GARDEN :)",1198748,"Marta","Ciutat Vella","el Barri Gòtic",41.3849253279104,2.17245439749442,"Private room",50,4,28,"2018-08-04",0.34,2,124,"el Barri Gòtic","Ciutat Vella"
232400,"DESIGNER DUPLEX SPA & TERRACE",4369049,"Ariadna","Gràcia","la Vila de Gràcia",41.3974542331035,2.15489923881925,"Entire home/apt",95,3,220,"2018-07-28",2.83,2,249,"la Vila de Gràcia","Gràcia"
234375,"ATTIC VIEWS SAGRADA FAMILIA",1227290,"Francesca","Eixample","el Fort Pienc",41.3991823059165,2.1751954169898,"Entire home/apt",140,5,14,"2018-05-27",0.55,1,151,"el Fort Pienc","Eixample"
234567,"Luxury Apartment in city center",1228590,"Antonio","Eixample","la Dreta de l'Eixample",41.3908844102883,2.16465720343609,"Entire home/apt",190,2,140,"2018-07-24",1.87,7,301,"la Dreta de l'Eixample","Eixample"
237895,"Lots of LIGHT & INCREDIBLE views!",1201857,"Jordan","Eixample","el Fort Pienc",41.3989543378121,2.18299820547593,"Private room",48,3,24,"2017-07-20",0.29,1,355,"el Fort Pienc","Eixample"
238703,"Comfy Flat in Sagrada Familia",567180,"Suite Home","Eixample","la Sagrada Família",41.4057087931058,2.17505210801729,"Entire home/apt",149,2,61,"2018-08-06",1.22,12,286,"la Sagrada Família","Eixample"
239821,"APARTAMENT BCN MIRALL, in the best neighborhood",1257705,"José Luis","Sarrià-Sant Gervasi","Sant Gervasi - Galvany",41.396071080196,2.14533623000643,"Entire home/apt",120,10,25,"2018-04-06",0.59,4,323,"Sant Gervasi - Galvany","Sarrià-Sant Gervasi"
241627,"Shining Double Room in Barcelona",958378,"Stefano","Sants-Montjuïc","el Poble Sec",41.3732156017198,2.16285924323829,"Private room",35,1,9,"2017-08-14",0.18,2,347,"el Poble Sec","Sants-Montjuïc"
243448,"TARRADELLAS_B for 10, near train/airport",1257705,"José Luis","Eixample","la Nova Esquerra de l'Eixample",41.3856384472528,2.14382129996905,"Entire home/apt",140,10,12,"2017-01-02",0.34,4,292,"la Nova Esquerra de l'Eixample","Eixample"
250016,"Excellent - 3 bedrooms, 2 bathrooms - Gothic",1310304,"Lluís","Ciutat Vella","el Barri Gòtic",41.3873161781812,2.17367121954453,"Entire home/apt",65,32,1,"2012-07-10",0.01,14,250,"el Barri Gòtic","Ciutat Vella"
251424,"NICE ROOMS FOR RENT IN BARCELONA",1318630,"Olga","Eixample","la Dreta de l'Eixample",41.3895674256549,2.16249506921278,"Private room",46,2,43,"2018-05-20",0.85,3,364,"la Dreta de l'Eixample","Eixample"
252232,"Nice apartment with POOL BARCELONA",1298586,"Kristjan Y Ana","Sant Martí","Sant Martí de Provençals",41.4153067546494,2.20068913409707,"Entire home/apt",80,2,71,"2018-07-29",0.9,7,101,"Sant Martí de Provençals","Sant Martí"
256354,"tranquila room in cosy flat....",1348378,"Lidia","Gràcia","Vallcarca i els Penitents",41.4144600983104,2.13945054129198,"Private room",23,30,41,"2018-07-30",0.53,2,228,"Vallcarca i els Penitents","Gràcia"
256628,"Cozy bedroom in a loft, el Raval.",742068,"R&M","Ciutat Vella","el Raval",41.3765404865532,2.17384523026321,"Private room",35,3,203,"2018-07-25",2.52,2,298,"el Raval","Ciutat Vella"
256677,"Barcelona Center!The Gothic Area",1350468,"Petrutz","Ciutat Vella","el Barri Gòtic",41.3806478040818,2.17628865988939,"Private room",50,2,110,"2018-08-06",1.45,1,343,"el Barri Gòtic","Ciutat Vella"
256982,"Centric spacious nostalgic Room",1352184,"Jasmin","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera",41.384062813692,2.17925706593741,"Private room",40,3,73,"2018-07-24",0.96,1,348,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella"
259742,"CityCenter - Double - FreeWIFI",1363244,"David","Ciutat Vella","el Raval",41.382167369742,2.16374498440669,"Private room",40,2,61,"2018-07-23",0.75,2,63,"el Raval","Ciutat Vella"
260073,"A STUDIO-FLAT IN CENTER-BARCELONA",832875,"Pau","Eixample","l'Antiga Esquerra de l'Eixample",41.3869332461782,2.15923660936819,"Private room",30,1,24,"2018-08-10",0.35,1,262,"l'Antiga Esquerra de l'Eixample","Eixample"
261750,"THEVINTAGERENTALS Delux 5 bedrooms Pg de Gracia",1369675,"Javier","Gràcia","la Vila de Gràcia",41.3980851589194,2.1583883255249,"Entire home/apt",350,2,8,"2017-05-15",0.1,4,361,"la Vila de Gràcia","Gràcia"
262157,"PENTHOUSE Terrace, Garage, INTERNET",1375446,"Alejandro","Gràcia","el Camp d'en Grassot i Gràcia Nova",41.401699695694,2.1682116074444,"Entire home/apt",150,32,9,"2016-02-27",0.11,1,365,"el Camp d'en Grassot i Gràcia Nova","Gràcia"
262369,"Penthouse with terrace & views to Sagrada Familia",1359702,"Sandra","Eixample","la Sagrada Família",41.4063287508606,2.17004666842927,"Entire home/apt",137,3,19,"2018-03-01",0.25,2,158,"la Sagrada Família","Eixample"
263865,"SMALL FLAT insite my home PRIVATE BATHROOM (grups)",1198748,"Marta","Ciutat Vella","el Barri Gòtic",41.3861826696748,2.1720524730941,"Private room",114,4,92,"2018-08-10",1.53,2,136,"el Barri Gòtic","Ciutat Vella"
264125,"Sagrada Familia 5' Metro WIFI fibre",1377744,"Esther & Gemma","Sant Martí","el Camp de l'Arpa del Clot",41.4124152873847,2.17623965318314,"Entire home/apt",89,3,184,"2018-08-02",2.34,2,301,"el Camp de l'Arpa del Clot","Sant Martí"
264621,"Amore Aragon free WiFi- HUTB 007051",1367370,"Karen","Eixample","la Dreta de l'Eixample",41.3969963536517,2.17229341281932,"Entire home/apt",229,3,39,"2018-05-04",0.48,3,337,"la Dreta de l'Eixample","Eixample"
265491,"Beach room amazing view in center",1392322,"Kitty","Ciutat Vella","la Barceloneta",41.3770665262692,2.1878729009065,"Private room",80,3,132,"2018-08-05",1.76,1,66,"la Barceloneta","Ciutat Vella"
265607,"Sunny Spacious Sardenya free WiFi - HUTB-015374",1367370,"Karen","Eixample","el Fort Pienc",41.397946635693,2.18134722378878,"Entire home/apt",175,3,39,"2018-05-21",0.53,3,335,"el Fort Pienc","Eixample"
267816,"Luxury Yacht Barcelona Port Olimpic",1404293,"Sergio","Ciutat Vella","el Barri Gòtic",41.3790035374165,2.18326855077949,"Entire home/apt",900,2,16,"2018-06-07",0.21,3,344,"el Barri Gòtic","Ciutat Vella"
267873,"COOL, NICE AND CENTRAL XL ROOM",586787,"Carmín","Eixample","el Fort Pienc",41.3993993177383,2.18021334396378,"Private room",35,3,72,"2018-07-30",0.92,2,233,"el Fort Pienc","Eixample"
268017,"Midtown Mir",1405013,"Bcn Clols Apartments, S.L.","Eixample","la Dreta de l'Eixample",41.3938994983417,2.17153918672129,"Entire home/apt",177,2,6,"2018-07-05",0.08,15,89,"la Dreta de l'Eixample","Eixample"
268022,"Midtown Rusiñol",1405013,"Bcn Clols Apartments, S.L.","Eixample","la Dreta de l'Eixample",41.3928831032707,2.1698691904876,"Entire home/apt",177,2,5,"2018-07-15",0.25,15,100,"la Dreta de l'Eixample","Eixample"
268417,"Cozy Room near the Center. 2 línes underg.Eixample",1406951,"Salva","Eixample","la Nova Esquerra de l'Eixample",41.3768740374367,2.1497931213068,"Private room",43,2,154,"2018-08-11",2.61,1,283,"la Nova Esquerra de l'Eixample","Eixample"
269467,"Sunny and quiet Loft next to Sagrada Familia",1411775,"Jeremies","Eixample","la Sagrada Família",41.403381520912,2.17685216610028,"Entire home/apt",110,4,16,"2018-08-09",2.12,2,319,"la Sagrada Família","Eixample"
270050,"Double Room in El vaixell de paper",1414100,"Xavier","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera",41.3846601561544,2.18000189911481,"Private room",48,1,365,"2018-07-24",4.46,2,107,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella"
270564,"CityCenter - Single - FreeWIFI",1363244,"David","Ciutat Vella","el Raval",41.3821035035113,2.1640012669408,"Private room",32,2,85,"2018-07-13",1.05,2,45,"el Raval","Ciutat Vella"
271259,"Bright in the heart of the city",1419752,"Flor","Ciutat Vella","el Raval",41.3858677600602,2.16484510444408,"Private room",88,3,41,"2018-04-29",0.51,1,87,"el Raval","Ciutat Vella"
271996,"GR Apartment near Sagrada Familia",155686,"Sonia","Gràcia","el Camp d'en Grassot i Gràcia Nova",41.4027937522015,2.16611669675559,"Entire home/apt",51,31,12,"2017-11-20",0.15,3,244,"el Camp d'en Grassot i Gràcia Nova","Gràcia"
272282,"Exquisito apartamento con espacios abiertos y luz",1425070,"Mar","Eixample","la Nova Esquerra de l'Eixample",41.3823720959219,2.15768613502996,"Entire home/apt",290,3,214,"2018-08-08",2.87,1,231,"la Nova Esquerra de l'Eixample","Eixample"
273229,"Confortable and very well located",1429552,"Marta","Eixample","Sant Antoni",41.3770419811442,2.15782489582438,"Entire home/apt",72,4,105,"2018-08-06",1.38,1,259,"Sant Antoni","Eixample"
273932,"Oriental Design apartment",1432835,"Angel","Eixample","l'Antiga Esquerra de l'Eixample",41.3905297567562,2.15793877096576,"Entire home/apt",100,3,115,"2018-07-27",1.45,41,123,"l'Antiga Esquerra de l'Eixample","Eixample"
274501,"Modern Luxury 1BR apt Pg de Gràcia",1435464,"Jaume","Eixample","la Dreta de l'Eixample",41.3891713089566,2.16844386330945,"Entire home/apt",65,180,0,"",NA,23,365,"la Dreta de l'Eixample","Eixample"
275326,"1BR on Pg de Gràcia - Gran Via ",1435464,"Jaume","Eixample","la Dreta de l'Eixample",41.3910881188236,2.16820947322005,"Entire home/apt",58,60,0,"",NA,23,365,"la Dreta de l'Eixample","Eixample"
275336,"Charming 3BR just off Gran Via",1435464,"Jaume","Eixample","la Nova Esquerra de l'Eixample",41.3829424809262,2.15728304726711,"Entire home/apt",130,3,61,"2018-07-30",0.84,23,301,"la Nova Esquerra de l'Eixample","Eixample"
275346,"Sunny terrace penthouse by Camp Nou Free Nespresso",1435464,"Jaume","Sarrià-Sant Gervasi","Sarrià",41.3924021070658,2.1231418807966,"Entire home/apt",215,3,32,"2018-08-05",0.43,23,325,"Sarrià","Sarrià-Sant Gervasi"
275350,"3BR/2Baths Apt. next to Liceu Theatre on La Rambla",1435464,"Jaume","Ciutat Vella","el Raval",41.3795960459068,2.17352440364507,"Entire home/apt",100,32,45,"2018-03-30",0.83,23,292,"el Raval","Ciutat Vella"
275889,"La Rambla Zen 1BR apt in Center",1435464,"Jaume","Ciutat Vella","el Raval",41.3819131366237,2.17140138548851,"Entire home/apt",72,32,8,"2016-05-18",0.11,23,180,"el Raval","Ciutat Vella"
276324,"COMFORTABLE IN GRACE APARTMENT ",1443815,"Francisca","Gràcia","la Vila de Gràcia",41.4009846767587,2.16085373917787,"Entire home/apt",104,5,34,"2018-07-28",0.44,1,339,"la Vila de Gràcia","Gràcia"
276527,"Nice rustic apartament - Parc Güell",1444707,"Jesus","Gràcia","el Coll",41.4202668245948,2.1487289205449,"Entire home/apt",60,2,241,"2018-08-06",3.04,2,228,"el Coll","Gràcia"
278036,"Big Sunny Room - Paseo de Gracia",1451449,"Pedro & Rita","Eixample","la Dreta de l'Eixample",41.390197364744,2.16673658486036,"Private room",45,5,130,"2018-08-09",1.68,6,64,"la Dreta de l'Eixample","Eixample"
279439,"sociable apartment in Raval 3",1457147,"Piero","Ciutat Vella","el Raval",41.3788944327593,2.17314050679523,"Private room",25,2,106,"2018-07-15",1.34,3,79,"el Raval","Ciutat Vella"
281978,"Big Private Room - Paseo de Gracia",1451449,"Pedro & Rita","Eixample","la Dreta de l'Eixample",41.3911093347187,2.16677010172053,"Private room",45,5,93,"2018-08-01",1.15,6,152,"la Dreta de l'Eixample","Eixample"
281985,"Medium Sise Room - Paseo de Gracia",1451449,"Pedro & Rita","Eixample","la Dreta de l'Eixample",41.3931611161839,2.16558731307207,"Private room",30,5,124,"2018-07-13",1.54,6,58,"la Dreta de l'Eixample","Eixample"
282679,"Charming Penthouse,two amazing terraces",1354169,"Valentin","Eixample","Sant Antoni",41.3803393273294,2.15823096128782,"Entire home/apt",225,4,12,"2018-07-05",0.16,3,326,"Sant Antoni","Eixample"
283231,"FANTASTIC20m2TerraceVIEW-@800m BEACH/BORN/GOTIC",1475411,"Francesco","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera",41.3912073961529,2.18664753548597,"Entire home/apt",85,1,129,"2018-07-29",1.63,1,257,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella"
286105,"Room at Gran Via Barcelona Spain",1489008,"Anne Li","Eixample","el Fort Pienc",41.4003375042413,2.18300150443691,"Private room",40,30,1,"2014-06-03",0.02,1,206,"el Fort Pienc","Eixample"
287294,"Sailing Dreams Barcelona!",1174446,"Sailing Dreams","Sant Martí","la Vila Olímpica del Poblenou",41.387642568152,2.19782753737539,"Entire home/apt",196,3,38,"2018-05-08",0.49,1,225,"la Vila Olímpica del Poblenou","Sant Martí"
288034,"pb1 WITH TERRACE QUIET & HAPPY FLAT",1447144,"Jacob","Eixample","la Nova Esquerra de l'Eixample",41.38790583376,2.15064076155399,"Entire home/apt",100,1,14,"2018-07-09",0.18,51,185,"la Nova Esquerra de l'Eixample","Eixample"
289405,"MAGIC ROOM IN GÒTIC *1! CENTRE!",1503151,"Laia","Ciutat Vella","el Barri Gòtic",41.3817807798374,2.17463271003854,"Private room",25,32,5,"2017-08-14",0.06,84,90,"el Barri Gòtic","Ciutat Vella"
289600,"MAGIC ROOM GOTIC * 2! CITY CENTRE!",1503151,"Laia","Ciutat Vella","el Barri Gòtic",41.3829599384673,2.17411424061152,"Private room",30,32,1,"2014-06-30",0.02,84,199,"el Barri Gòtic","Ciutat Vella"
289616,"MAGIC ROOM CITY CENTER! * GÒTIC 5!",1503151,"Laia","Ciutat Vella","el Barri Gòtic",41.3837287938815,2.1741186725512,"Private room",25,32,2,"2018-02-22",0.02,84,211,"el Barri Gòtic","Ciutat Vella"
289761,"MAGIC ROOM GOTIC * 6! CITY CENTRE!",1503151,"Laia","Ciutat Vella","el Barri Gòtic",41.3829226607478,2.17421573905333,"Private room",25,32,0,"",NA,84,83,"el Barri Gòtic","Ciutat Vella"
290035,"SINGLE ROOM HAPPY FLAT EXC LOCATION",1505426,"Rodrigo","Eixample","la Nova Esquerra de l'Eixample",41.3783173023392,2.15279003478382,"Private room",23,4,142,"2018-07-02",1.87,2,3,"la Nova Esquerra de l'Eixample","Eixample"
290592,"Views SagradaFamilia + metro + WIFI",1377744,"Esther & Gemma","Eixample","la Sagrada Família",41.4108719963406,2.17644318492777,"Entire home/apt",69,3,174,"2018-07-30",2.27,2,292,"la Sagrada Família","Eixample"
293502,"BIG cozy aptm next to Las RAMBLAS!!",615805,"David","Ciutat Vella","el Barri Gòtic",41.3772302487514,2.17921929933049,"Entire home/apt",120,5,111,"2018-02-28",1.42,2,27,"el Barri Gòtic","Ciutat Vella"
295200,"Gaudi view´s Attic with private terrace",612665,"Oscar","Gràcia","la Vila de Gràcia",41.4077132784339,2.15987489087663,"Entire home/apt",80,3,120,"2018-07-15",1.5,8,218,"la Vila de Gràcia","Gràcia"
296287,"Nice room in Barcelona Gòtic (3)",1503151,"Laia","Ciutat Vella","el Barri Gòtic",41.3829534038103,2.17484059589258,"Private room",25,32,2,"2012-08-12",0.03,84,233,"el Barri Gòtic","Ciutat Vella"
297066,"3 rooms, 2 bathrooms in the touristic city centre",1541784,"Aga","Sants-Montjuïc","el Poble Sec",41.3733604226128,2.16997260898227,"Entire home/apt",126,1,439,"2018-08-07",5.59,1,326,"el Poble Sec","Sants-Montjuïc"
302179,"Cozy apartment in the city center",1432835,"Angel","Eixample","l'Antiga Esquerra de l'Eixample",41.3851916431245,2.16104873667033,"Entire home/apt",90,3,108,"2018-07-25",1.46,41,122,"l'Antiga Esquerra de l'Eixample","Eixample"
302440,"Ramblas Romantic studio",942210,"Pia","Ciutat Vella","el Raval",41.3848592277928,2.16840610231719,"Entire home/apt",40,32,18,"2018-06-26",0.23,6,194,"el Raval","Ciutat Vella"
305213,"PLATANEROS - BRIGHT CENTRAL APT",1570247,"Irene","Eixample","Sant Antoni",41.3766856771907,2.16532311062629,"Entire home/apt",103,3,212,"2018-07-29",2.83,1,153,"Sant Antoni","Eixample"
307118,"El Faro, a landing in Barcelona 1",1580542,"Andrea","Horta-Guinardó","el Guinardó",41.4169597404155,2.17811544810549,"Private room",20,2,95,"2018-08-13",1.19,3,329,"el Guinardó","Horta-Guinardó"
308166,"ARTIST HOUSE IN DOWNTOWN, GAUDI, LIGHT SUN",1561612,"Carlos","Eixample","la Dreta de l'Eixample",41.3925313867781,2.15888331726883,"Entire home/apt",145,3,130,"2018-08-12",1.66,1,70,"la Dreta de l'Eixample","Eixample"
315769,"Sagrada Familia vintage apartment",1994100,"Fabiana","Eixample","la Sagrada Família",41.4057711757979,2.17324119482273,"Entire home/apt",75,3,10,"2018-06-27",0.13,3,316,"la Sagrada Família","Eixample"
318624,"EL FARO a wonderful relaxing place3",1580542,"Andrea","Horta-Guinardó","el Guinardó",41.4189855807929,2.17779090949726,"Private room",20,1,142,"2018-08-12",1.8,3,328,"el Guinardó","Horta-Guinardó"
318635,"EL FARO a wonderful relaxing place2",1580542,"Andrea","Horta-Guinardó","el Guinardó",41.4185054668202,2.179542594966,"Private room",20,2,72,"2018-08-05",0.92,3,145,"el Guinardó","Horta-Guinardó"
318865,"A penthouse two terraces in Gracia",1608447,"Carla","Gràcia","la Vila de Gràcia",41.4004846351336,2.15799696526455,"Entire home/apt",105,3,154,"2018-08-08",2.03,1,55,"la Vila de Gràcia","Gràcia"
